ID;Gene;ID_uniprot;Specie_ID;Specie;Rank_1;Rank_2;Gene_ID;Transcrit_ID;Total_error;Err_Nter;Err_Interne;Err_Cter;Quality;Gene_length;%GC;Nbr_exon;Exon_length
BBS;BBS10;I3MYC6_ICTTR;ICTTR;Ictidomys tridecemlineatus;Opisthokonta;Metazoa;ENSSTOG00000011855;ENSSTOT00000011855;0;0;0;0;Confirmed;5866;35.8;2;2782.5
BBS;BBS10;G1SZG9_RABIT;RABIT;Oryctolagus cuniculus;Opisthokonta;Metazoa;ENSOCUG00000010522;ENSOCUT00000010523;0;0;0;0;Confirmed;2530;39.91;2;1087.5
BBS;BBS10;J9NVH9_CANLF;CANLF;Canis lupus familiaris;Opisthokonta;Metazoa;ENSCAFG00000031800;ENSCAFT00000044818;1;1;0;0;Unconfirmed;7632;52.16;2;3549.5
BBS;BBS10;G1LIU7_AILME;AILME;Ailuropoda melanoleuca;Opisthokonta;Metazoa;ENSAMEG00000006510;ENSAMET00000007137;0;0;0;0;Confirmed;2604;39.71;2;1089.0
BBS;BBS10;M3Z1A1_MUSPF;MUSPF;Mustela putorius furo;Opisthokonta;Metazoa;ENSMPUG00000017473;ENSMPUT00000017619;1;0;1;0;Unconfirmed;2595;41.16;3;714.0
BBS;BBS10;W5PZP5_SHEEP;SHEEP;Ovis aries;Opisthokonta;Metazoa;ENSOARG00000014852;ENSOART00000016164;0;0;0;0;Confirmed;2751;41.11;2;1086.0
BBS;BBS10;F1SGD6_PIG;PIG;Sus scrofa;Opisthokonta;Metazoa;ENSSSCG00000000523;ENSSSCT00000000565;0;0;0;0;Confirmed;4268;39.17;2;1919.0
BBS;BBS10;G1QEW9_MYOLU;MYOLU;Myotis lucifugus;Opisthokonta;Metazoa;ENSMLUG00000001850;ENSMLUT00000001850;0;0;0;0;Confirmed;2563;45.77;2;1089.0
BBS;BBS10;F6TUH0_HORSE;HORSE;Equus caballus;Opisthokonta;Metazoa;ENSECAG00000015525;ENSECAT00000016233;0;0;0;0;Confirmed;3157;46.56;2;1350.0
BBS;BBS10;G3T3M9_LOXAF;LOXAF;Loxodonta africana;Opisthokonta;Metazoa;ENSLAFG00000009397;ENSLAFT00000009396;0;0;0;0;Confirmed;2522;39.73;2;1077.0
BBS;BBS10;F7FJJ6_MONDO;MONDO;Monodelphis domestica;Opisthokonta;Metazoa;ENSMODG00000020458;ENSMODT00000026053;1;0;1;0;Unconfirmed;6086;38.85;2;2003.0
BBS;BBS10;G3VFR9_SARHA;SARHA;Sarcophilus harrisii;Opisthokonta;Metazoa;ENSSHAG00000001800;ENSSHAT00000002045;2;1;1;0;Unconfirmed;7683;39.19;2;3009.0
BBS;BBS10;U3KK29_FICAL;FICAL;Ficedula albicollis;Opisthokonta;Metazoa;ENSFALG00000014768;ENSFALT00000015448;2;1;0;1;Unconfirmed;639;57.59;1;639.0
BBS;BBS10;K7GB82_PELSI;PELSI;Pelodiscus sinensis;Opisthokonta;Metazoa;ENSPSIG00000015606;ENSPSIT00000017622;2;1;1;0;Unconfirmed;2037;36.97;2;996.0
BBS;BBS10;G1KJQ1_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAG00000010107;ENSACAT00000010110;1;0;1;0;Unconfirmed;6199;41.43;2;1164.0
BBS;BBS10;F7C4T1_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETG00000031389;ENSXETT00000063047;1;0;1;0;Unconfirmed;4449;37.27;2;952.5
BBS;BBS10;H2ZWW4_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACG00000001683;ENSLACT00000001898;1;0;1;0;Unconfirmed;10994;41.13;3;2186.0
BBS;BBS10;W5NHG3_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCG00000016274;ENSLOCT00000020105;1;0;1;0;Unconfirmed;4992;38.44;3;846.3
BBS;BBS10;F1Q9F8_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDARG00000069515;ENSDART00000101238;3;0;3;0;Unconfirmed;6137;37.74;4;532.8
BBS;BBS10;W5K9G7_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXG00000004137;ENSAMXT00000004228;3;0;3;0;Unconfirmed;4608;40.99;3;705.3
BBS;BBS10;I3KCZ4_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIG00000015088;ENSONIT00000019006;2;0;1;1;Unconfirmed;3053;43.79;5;358.2
BBS;BBS10;A0A096M5A9_POEFO;POEFO;Poecilia formosa;Opisthokonta;Metazoa;ENSPFOG00000019097;ENSPFOT00000021902;3;0;2;1;Unconfirmed;7193;39.57;4;757.0
BBS;BBS10;H2RV16_TAKRU;TAKRU;Takifugu rubripes;Opisthokonta;Metazoa;ENSTRUG00000001743;ENSTRUT00000004004;2;0;2;0;Unconfirmed;2596;44.03;4;478.2
BBS;BBS10;G3PIC2_GASAC;GASAC;Gasterosteus aculeatus;Opisthokonta;Metazoa;ENSGACG00000013120;ENSGACT00000017383;2;1;0;1;Unconfirmed;943;52.07;2;431.0
BBS;BBS10;W4XP81_STRPU;STRPU;Strongylocentrotus purpuratus;Opisthokonta;Metazoa;SPU_005217;SPU_005217-tr;2;0;2;0;Unconfirmed;1909;43.01;2;951.5
BBS;BBS10;V3ZL20_LOTGI;LOTGI;Lottia gigantea;Opisthokonta;Metazoa;LotgiG169741;LotgiT169741;2;0;2;0;Unconfirmed;2040;32.6;1;2040.0
BBS;BBS10;A7RRC2_NEMVE;NEMVE;Nematostella vectensis;Opisthokonta;Metazoa;NEMVEDRAFT_v1g240131;EDO45923;2;1;1;0;Unconfirmed;1701;39.68;1;1701.0
BBS;BBS11;TRI32_HUMAN;HUMAN;Homo sapiens;Opisthokonta;Metazoa;ENSG00000119401;ENST00000373983;0;0;0;0;Confirmed;13999;43.3;2;1844.0
BBS;BBS11;H2QXS4_PANTR;PANTR;Pan troglodytes;Opisthokonta;Metazoa;ENSPTRG00000021298;ENSPTRT00000039392;0;0;0;0;Confirmed;1962;54.49;1;1962.0
BBS;BBS11;G3RQW7_GORGO;GORGO;Gorilla gorilla gorilla;Opisthokonta;Metazoa;ENSGGOG00000025006;ENSGGOT00000028522;0;0;0;0;Confirmed;1962;54.59;1;1962.0
BBS;BBS11;H2PT77_PONAB;PONAB;Pongo abelii;Opisthokonta;Metazoa;ENSPPYG00000019547;ENSPPYT00000022806;0;0;0;0;Confirmed;1962;54.74;1;1962.0
BBS;BBS11;A0A0D9S9I9_CHLSB;CHLSB;Chlorocebus sabaeus;Opisthokonta;Metazoa;ENSCSAG00000000475;ENSCSAT00000018060;0;0;0;0;Confirmed;1962;54.28;1;1962.0
BBS;BBS11;G7PRK5_MACFA;MACFA;Macaca fascicularis;Opisthokonta;Metazoa;ENSMFAG00000012352;ENSMFAT00000045758;0;0;0;0;Confirmed;1962;54.38;1;1962.0
BBS;BBS11;F6ZUB8_MACMU;MACMU;Macaca mulatta;Opisthokonta;Metazoa;ENSMMUG00000013107;ENSMMUT00000018383;0;0;0;0;Confirmed;13683;43.05;2;1860.5
BBS;BBS11;A0A096NE45_PAPAN;PAPAN;Papio anubis;Opisthokonta;Metazoa;ENSPANG00000021111;ENSPANT00000025231;0;0;0;0;Confirmed;1962;54.33;1;1962.0
BBS;BBS11;H0Y2B1_OTOGA;OTOGA;Otolemur garnettii;Opisthokonta;Metazoa;ENSOGAG00000029828;ENSOGAT00000032855;0;0;0;0;Confirmed;1962;56.12;1;1962.0
BBS;BBS11;TRI32_MOUSE;MOUSE;Mus musculus;Opisthokonta;Metazoa;ENSMUSG00000051675;ENSMUST00000050850;0;0;0;0;Confirmed;11253;46.89;2;1597.0
BBS;BBS11;Q66H79_RAT;RAT;Rattus norvegicus;Opisthokonta;Metazoa;ENSRNOG00000010303;ENSRNOT00000013675;0;0;0;0;Confirmed;10852;45.51;2;1582.0
BBS;BBS11;I3MVI4_ICTTR;ICTTR;Ictidomys tridecemlineatus;Opisthokonta;Metazoa;ENSSTOG00000020349;ENSSTOT00000020197;0;0;0;0;Confirmed;13164;41.89;2;988.5
BBS;BBS11;G1TL09_RABIT;RABIT;Oryctolagus cuniculus;Opisthokonta;Metazoa;ENSOCUG00000000866;ENSOCUT00000000865;0;0;0;0;Confirmed;1965;50.44;1;1965.0
BBS;BBS11;E2RKK7_CANLF;CANLF;Canis lupus familiaris;Opisthokonta;Metazoa;ENSCAFG00000003516;ENSCAFT00000005652;0;0;0;0;Confirmed;1962;60.06;1;1962.0
BBS;BBS11;G1MMT5_AILME;AILME;Ailuropoda melanoleuca;Opisthokonta;Metazoa;ENSAMEG00000019636;ENSAMET00000021453;0;0;0;0;Confirmed;1968;58.84;1;1968.0
BBS;BBS11;M3Z4U9_MUSPF;MUSPF;Mustela putorius furo;Opisthokonta;Metazoa;ENSMPUG00000018731;ENSMPUT00000018883;1;1;0;0;Unconfirmed;2022;58.85;1;2022.0
BBS;BBS11;M3WUV2_FELCA;FELCA;Felis catus;Opisthokonta;Metazoa;ENSFCAG00000002357;ENSFCAT00000002358;0;0;0;0;Confirmed;2019;49.57;1;2019.0
BBS;BBS11;Q0VCP5_BOVIN;BOVIN;Bos taurus;Opisthokonta;Metazoa;ENSBTAG00000017155;ENSBTAT00000022801;0;0;0;0;Confirmed;11655;49.58;2;1560.0
BBS;BBS11;W5P769_SHEEP;SHEEP;Ovis aries;Opisthokonta;Metazoa;ENSOARG00000005852;ENSOART00000006368;1;0;1;0;Unconfirmed;2076;63.25;3;565.0
BBS;BBS11;F1SMI2_PIG;PIG;Sus scrofa;Opisthokonta;Metazoa;ENSSSCG00000005501;ENSSSCT00000006049;0;0;0;0;Confirmed;12682;47.18;2;1652.5
BBS;BBS11;F6YCR4_HORSE;HORSE;Equus caballus;Opisthokonta;Metazoa;ENSECAG00000009287;ENSECAT00000009467;0;0;0;0;Confirmed;1962;57.03;1;1962.0
BBS;BBS11;G3TCL0_LOXAF;LOXAF;Loxodonta africana;Opisthokonta;Metazoa;ENSLAFG00000014104;ENSLAFT00000014101;0;0;0;0;Confirmed;1965;56.23;1;1965.0
BBS;BBS11;G3WML8_SARHA;SARHA;Sarcophilus harrisii;Opisthokonta;Metazoa;ENSSHAG00000014182;ENSSHAT00000016813;0;0;0;0;Confirmed;1953;51.77;1;1953.0
BBS;BBS11;F6UML6_ORNAN;ORNAN;Ornithorhynchus anatinus;Opisthokonta;Metazoa;ENSOANG00000002097;ENSOANT00000003332;1;0;1;0;Unconfirmed;2013;65.97;3;643.0
BBS;BBS11;U3KJC2_FICAL;FICAL;Ficedula albicollis;Opisthokonta;Metazoa;ENSFALG00000014511;ENSFALT00000015191;0;0;0;0;Confirmed;1944;57.15;1;1944.0
BBS;BBS11;K7F055_PELSI;PELSI;Pelodiscus sinensis;Opisthokonta;Metazoa;ENSPSIG00000001419;ENSPSIT00000001419;0;0;0;0;Confirmed;1944;49.28;1;1944.0
BBS;BBS11;H9GPW5_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAG00000017954;ENSACAT00000018026;0;0;0;0;Confirmed;1962;61.06;1;1962.0
BBS;BBS11;A4IIF7_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETG00000021741;ENSXETT00000047007;0;0;0;0;Confirmed;11897;38.43;3;1020.7
BBS;BBS11;H2ZYI3_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACG00000002191;ENSLACT00000002474;0;0;0;0;Confirmed;1944;49.13;1;1944.0
BBS;BBS11;W5NLE0_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCG00000017344;ENSLOCT00000021486;0;0;0;0;Confirmed;1941;58.53;1;1941.0
BBS;BBS11;A0A0R4IL45_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDARG00000102505;ENSDART00000168520;0;0;0;0;Confirmed;2399;48.81;1;2399.0
BBS;BBS11;I3KYV4_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIG00000020998;ENSONIT00000026324;0;0;0;0;Confirmed;2043;50.47;1;2043.0
BBS;BBS11;A0A087YPY0_POEFO;POEFO;Poecilia formosa;Opisthokonta;Metazoa;ENSPFOG00000019956;ENSPFOT00000020106;0;0;0;0;Confirmed;2040;49.75;1;2040.0
BBS;BBS11;M3ZUB6_XIPMA;XIPMA;Xiphophorus maculatus;Opisthokonta;Metazoa;ENSXMAG00000005801;ENSXMAT00000005815;0;0;0;0;Confirmed;2040;49.17;2;934.5
BBS;BBS11;H3DN21_TETNG;TETNG;Tetraodon nigroviridis;Opisthokonta;Metazoa;ENSTNIG00000018740;ENSTNIT00000022155;0;0;0;0;Confirmed;2022;60.14;1;2022.0
BBS;BBS11;G3PWE1_GASAC;GASAC;Gasterosteus aculeatus;Opisthokonta;Metazoa;ENSGACG00000016614;ENSGACT00000021971;1;0;1;0;Unconfirmed;2058;57.63;2;991.5
BBS;BBS11;H3DXJ0_PRIPA;PRIPA;Pristionchus pacificus;Opisthokonta;Metazoa;PPA02135;PPA02135;2;1;0;1;Unconfirmed;1824;37.09;10;83.1
BBS;BBS11;A0A0L9UFN1_PHAAN;PHAAN;Phaseolus angularis;Viridiplantae;Streptophyta;LR48_Vigan04g173100;KOM41533;2;1;0;1;Unconfirmed;1680;46.19;1;1680.0
BBS;BBS11;D8RT29_SELML;SELML;Selaginella moellendorffii;Viridiplantae;Streptophyta;SELMODRAFT_9032;EFJ13262;2;1;0;1;Unconfirmed;201;57.71;1;201.0
BBS;BBS11;A0A0G4FM83_VITBC;VITBC;Vitrella brassicaformis (strain CCMP3155);Alveolata;Chromerida;Vbra_15716;CEM15094;2;1;0;1;Unconfirmed;1667;59.99;8;136.9
BBS;BBS12;BBS12_HUMAN;HUMAN;Homo sapiens;Opisthokonta;Metazoa;ENSG00000181004;ENST00000314218;0;0;0;0;Confirmed;12241;39.69;2;1619.0
BBS;BBS12;H2QQ46_PANTR;PANTR;Pan troglodytes;Opisthokonta;Metazoa;ENSPTRG00000016420;ENSPTRT00000030529;0;0;0;0;Confirmed;2133;39.8;1;2133.0
BBS;BBS12;G3S2G4_GORGO;GORGO;Gorilla gorilla gorilla;Opisthokonta;Metazoa;ENSGGOG00000024815;ENSGGOT00000022179;0;0;0;0;Confirmed;2133;40.08;1;2133.0
BBS;BBS12;G1S9G6_NOMLE;NOMLE;Nomascus leucogenys;Opisthokonta;Metazoa;ENSNLEG00000018253;ENSNLET00000023278;0;0;0;0;Confirmed;2133;39.8;1;2133.0
BBS;BBS12;A0A0D9S9R9_CHLSB;CHLSB;Chlorocebus sabaeus;Opisthokonta;Metazoa;ENSCSAG00000000394;ENSCSAT00000018141;0;0;0;0;Confirmed;2133;40.13;1;2133.0
BBS;BBS12;F7H903_MACMU;MACMU;Macaca mulatta;Opisthokonta;Metazoa;ENSMMUG00000030171;ENSMMUT00000041817;2;0;2;0;Unconfirmed;2133;39.99;1;2133.0
BBS;BBS12;F7C208_CALJA;CALJA;Callithrix jacchus;Opisthokonta;Metazoa;ENSCJAG00000002751;ENSCJAT00000005260;0;0;0;0;Confirmed;2133;39.33;1;2133.0
BBS;BBS12;H0WG94_OTOGA;OTOGA;Otolemur garnettii;Opisthokonta;Metazoa;ENSOGAG00000000359;ENSOGAT00000000360;1;0;1;0;Unconfirmed;2121;39.32;2;1036.5
BBS;BBS12;BBS12_MOUSE;MOUSE;Mus musculus;Opisthokonta;Metazoa;ENSMUSG00000051444;ENSMUST00000057975;0;0;0;0;Confirmed;8900;39.29;2;1216.5
BBS;BBS12;D3ZYF7_RAT;RAT;Rattus norvegicus;Opisthokonta;Metazoa;ENSRNOG00000007510;ENSRNOT00000009898;0;0;0;0;Confirmed;2514;42.64;1;2514.0
BBS;BBS12;H0W8L4_CAVPO;CAVPO;Cavia porcellus;Opisthokonta;Metazoa;ENSCPOG00000005539;ENSCPOT00000005598;0;0;0;0;Confirmed;2115;44.02;1;2115.0
BBS;BBS12;G5C795_HETGA;HETGA;Heterocephalus glaber;Opisthokonta;Metazoa;ENSHGLG00100020506;ENSHGLT00100027863;0;0;0;0;Confirmed;2127;41.89;1;2127.0
BBS;BBS12;I3MFB6_ICTTR;ICTTR;Ictidomys tridecemlineatus;Opisthokonta;Metazoa;ENSSTOG00000010337;ENSSTOT00000010344;0;0;0;0;Confirmed;2127;47.63;1;2127.0
BBS;BBS12;G1T913_RABIT;RABIT;Oryctolagus cuniculus;Opisthokonta;Metazoa;ENSOCUG00000015252;ENSOCUT00000015247;0;0;0;0;Confirmed;2127;42.41;1;2127.0
BBS;BBS12;E2R1C7_CANLF;CANLF;Canis lupus familiaris;Opisthokonta;Metazoa;ENSCAFG00000003998;ENSCAFT00000006401;0;0;0;0;Confirmed;2142;39.45;1;2142.0
BBS;BBS12;D2HN50_AILME;AILME;Ailuropoda melanoleuca;Opisthokonta;Metazoa;ENSAMEG00000019141;ENSAMET00000020958;0;0;0;0;Confirmed;2142;40.66;1;2142.0
BBS;BBS12;M3Z5I9_MUSPF;MUSPF;Mustela putorius furo;Opisthokonta;Metazoa;ENSMPUG00000018971;ENSMPUT00000019123;0;0;0;0;Confirmed;2142;40.9;1;2142.0
BBS;BBS12;M3WKW0_FELCA;FELCA;Felis catus;Opisthokonta;Metazoa;ENSFCAG00000014537;ENSFCAT00000014541;1;0;1;0;Unconfirmed;2142;40.99;1;2142.0
BBS;BBS12;A6QNT9_BOVIN;BOVIN;Bos taurus;Opisthokonta;Metazoa;ENSBTAG00000007564;ENSBTAT00000009953;0;0;0;0;Confirmed;2263;44.63;1;2263.0
BBS;BBS12;I3LB57_PIG;PIG;Sus scrofa;Opisthokonta;Metazoa;ENSSSCG00000026290;ENSSSCT00000028020;0;0;0;0;Confirmed;68521;41.16;2;909.0
BBS;BBS12;G1NSC2_MYOLU;MYOLU;Myotis lucifugus;Opisthokonta;Metazoa;ENSMLUG00000000020;ENSMLUT00000000020;0;0;0;0;Confirmed;2127;46.83;1;2127.0
BBS;BBS12;F6XYK3_HORSE;HORSE;Equus caballus;Opisthokonta;Metazoa;ENSECAG00000003961;ENSECAT00000003846;0;0;0;0;Confirmed;44379;40.01;4;581.5
BBS;BBS12;G3TR76_LOXAF;LOXAF;Loxodonta africana;Opisthokonta;Metazoa;ENSLAFG00000011118;ENSLAFT00000011116;0;0;0;0;Confirmed;2142;41.18;1;2142.0
BBS;BBS12;F6QFV2_MONDO;MONDO;Monodelphis domestica;Opisthokonta;Metazoa;ENSMODG00000025411;ENSMODT00000039684;0;0;0;0;Confirmed;2118;40.18;1;2118.0
BBS;BBS12;G3WC39_SARHA;SARHA;Sarcophilus harrisii;Opisthokonta;Metazoa;ENSSHAG00000011117;ENSSHAT00000013100;0;0;0;0;Confirmed;2088;41.0;1;2088.0
BBS;BBS12;F7E5E6_ORNAN;ORNAN;Ornithorhynchus anatinus;Opisthokonta;Metazoa;ENSOANG00000013636;ENSOANT00000021519;0;0;0;0;Confirmed;2154;55.85;1;2154.0
BBS;BBS12;U3K0J7_FICAL;FICAL;Ficedula albicollis;Opisthokonta;Metazoa;ENSFALG00000008206;ENSFALT00000008589;2;0;2;0;Unconfirmed;2501;54.5;3;713.0
BBS;BBS12;K7FZ59_PELSI;PELSI;Pelodiscus sinensis;Opisthokonta;Metazoa;ENSPSIG00000011981;ENSPSIT00000013382;2;0;2;0;Unconfirmed;2166;37.49;2;1053.0
BBS;BBS12;G1KY06_ANOCA;ANOCA;Anolis carolinensis;Opisthokonta;Metazoa;ENSACAG00000011925;ENSACAT00000011910;2;0;1;1;Unconfirmed;2163;42.61;3;608.0
BBS;BBS12;F6WSP0_XENTR;XENTR;Xenopus tropicalis;Opisthokonta;Metazoa;ENSXETG00000001588;ENSXETT00000003351;1;0;1;0;Unconfirmed;2061;51.0;1;2061.0
BBS;BBS12;H2ZVG5_LATCH;LATCH;Latimeria chalumnae;Opisthokonta;Metazoa;ENSLACG00000001243;ENSLACT00000001398;1;0;1;0;Unconfirmed;2130;39.48;1;2130.0
BBS;BBS12;W5M4M4_LEPOC;LEPOC;Lepisosteus oculatus;Opisthokonta;Metazoa;ENSLOCG00000002831;ENSLOCT00000003339;2;1;1;0;Unconfirmed;7309;39.87;2;2335.5
BBS;BBS12;F1QBF1_DANRE;DANRE;Danio rerio;Opisthokonta;Metazoa;ENSDARG00000016112;ENSDART00000007091;2;0;2;0;Unconfirmed;15331;37.3;3;758.0
BBS;BBS12;W5LRM0_ASTMX;ASTMX;Astyanax mexicanus;Opisthokonta;Metazoa;ENSAMXG00000024857;ENSAMXT00000025583;2;0;1;1;Unconfirmed;2846;40.51;2;984.0
BBS;BBS12;I3KYQ8_ORENI;ORENI;Oreochromis niloticus;Opisthokonta;Metazoa;ENSONIG00000020952;ENSONIT00000026278;1;0;1;0;Unconfirmed;1914;44.83;1;1914.0
BBS;BBS12;M4AZY0_XIPMA;XIPMA;Xiphophorus maculatus;Opisthokonta;Metazoa;ENSXMAG00000019978;ENSXMAT00000020053;1;0;1;0;Unconfirmed;2209;43.55;2;934.5
BBS;BBS12;H3D6A2_TETNG;TETNG;Tetraodon nigroviridis;Opisthokonta;Metazoa;ENSTNIG00000013061;ENSTNIT00000016253;2;0;1;1;Unconfirmed;1797;54.09;1;1797.0
BBS;BBS12;G3PWT5_GASAC;GASAC;Gasterosteus aculeatus;Opisthokonta;Metazoa;ENSGACG00000016720;ENSGACT00000022116;1;0;1;0;Unconfirmed;1926;56.23;1;1926.0
BBS;BBS12;W4YMR2_STRPU;STRPU;Strongylocentrotus purpuratus;Opisthokonta;Metazoa;SPU_017087;SPU_017087-tr;4;2;1;1;Unconfirmed;12033;37.01;11;207.6
BBS;BBS12;W4XLR8_STRPU;STRPU;Strongylocentrotus purpuratus;Opisthokonta;Metazoa;SPU_004348;SPU_004348-tr;3;1;1;1;Unconfirmed;5148;38.11;9;213.1
BBS;BBS12;K1QYL7_CRAGI;CRAGI;Crassostrea gigas;Opisthokonta;Metazoa;CGI_10007750;EKC36279;2;0;1;1;Unconfirmed;7222;36.89;9;288.7
BBS;BBS12;V4ARC4_LOTGI;LOTGI;Lottia gigantea;Opisthokonta;Metazoa;LotgiG238707;LotgiT238707;5;1;3;1;Unconfirmed;6745;33.98;10;326.7
BBS;BBS12;A7RZZ8_NEMVE;NEMVE;Nematostella vectensis;Opisthokonta;Metazoa;NEMVEDRAFT_v1g241874;EDO42876;5;1;3;1;Unconfirmed;5113;37.61;6;469.0
BBS;BBS12;B3RR15_TRIAD;TRIAD;Trichoplax adhaerens;Opisthokonta;Metazoa;TriadG54075;TriadT54075;6;1;4;1;Unconfirmed;3355;31.8;13;143.3
BBS;BBS13;MKS1_HUMAN;HUMAN;Homo sapiens;Opisthokonta;Metazoa;ENSG00000011143;ENST00000393119;0;0;0;0;Confirmed;14169;47.46;18;133.2
BBS;BBS13;H2QDI7_PANTR;PANTR;Pan troglodytes;Opisthokonta;Metazoa;ENSPTRG00000009447;ENSPTRT00000017324;0;0;0;0;Confirmed;14085;47.39;18;133.4
BBS;BBS13;G3QKV3_GORGO;GORGO;Gorilla gorilla gorilla;Opisthokonta;Metazoa;ENSGGOG00000003139;ENSGGOT00000003156;0;0;0;0;Confirmed;14091;47.46;18;133.4
BBS;BBS13;H2NVE1_PONAB;PONAB;Pongo abelii;Opisthokonta;Metazoa;ENSPPYG00000008864;ENSPPYT00000010342;1;0;0;1;Unconfirmed;8891;45.95;11;101.2
BBS;BBS13;G1R9L0_NOMLE;NOMLE;Nomascus leucogenys;Opisthokonta;Metazoa;ENSNLEG00000008099;ENSNLET00000010385;0;0;0;0;Confirmed;12206;47.61;18;89.5
BBS;BBS13;A0A0D9R018_CHLSB;CHLSB;Chlorocebus sabaeus;Opisthokonta;Metazoa;ENSCSAG00000005647;ENSCSAT00000003684;0;0;0;0;Confirmed;17291;47.93;18;356.7
BBS;BBS13;G7PUF5_MACFA;MACFA;Macaca fascicularis;Opisthokonta;Metazoa;ENSMFAG00000002254;ENSMFAT00000023993;0;0;0;0;Confirmed;13767;47.98;18;133.6
BBS;BBS13;F7H279_MACMU;MACMU;Macaca mulatta;Opisthokonta;Metazoa;ENSMMUG00000011971;ENSMMUT00000016769;1;1;0;0;Unconfirmed;13115;47.69;18;91.7
BBS;BBS13;A0A096P4T0_PAPAN;PAPAN;Papio anubis;Opisthokonta;Metazoa;ENSPANG00000022273;ENSPANT00000002170;0;0;0;0;Confirmed;13763;48.11;18;91.7
BBS;BBS13;H9KX96_CALJA;CALJA;Callithrix jacchus;Opisthokonta;Metazoa;ENSCJAG00000017254;ENSCJAT00000033577;1;0;0;1;Unconfirmed;17366;47.18;15;91.4
BBS;BBS13;H0WUW2_OTOGA;OTOGA;Otolemur garnettii;Opisthokonta;Metazoa;ENSOGAG00000006781;ENSOGAT00000006784;0;0;0;0;Confirmed;11803;45.82;18;93.3
BBS;BBS13;MKS1_MOUSE;MOUSE;Mus musculus;Opisthokonta;Metazoa;ENSMUSG00000034121;ENSMUST00000038196;0;0;0;0;Confirmed;10589;50.33;18;138.8
BBS;BBS13;H0UU32_CAVPO;CAVPO;Cavia porcellus;Opisthokonta;Metazoa;ENSCPOG00000000507;ENSCPOT00000000512;0;0;0;0;Confirmed;12569;46.23;18;111.9
BBS;BBS13;I3MEL8_ICTTR;ICTTR;Ictidomys tridecemlineatus;Opisthokonta;Metazoa;ENSSTOG00000009991;ENSSTOT00000009991;0;0;0;0;Confirmed;13670;45.51;18;259.1
BBS;BBS13;G1SYD7_RABIT;RABIT;Oryctolagus cuniculus;Opisthokonta;Metazoa;ENSOCUG00000010018;ENSOCUT00000010017;0;0;0;0;Confirmed;14879;54.35;18;250.3
BBS;BBS13;E2RER8_CANLF;CANLF;Canis lupus familiaris;Opisthokonta;Metazoa;ENSCAFG00000017464;ENSCAFT00000027676;0;0;0;0;Confirmed;12169;48.83;18;96.9
BBS;BBS13;D2I2K1_AILME;AILME;Ailuropoda melanoleuca;Opisthokonta;Metazoa;ENSAMEG00000011871;ENSAMET00000013044;0;0;0;0;Confirmed;11729;50.79;18;93.3
BBS;BBS13;M3YV76_MUSPF;MUSPF;Mustela putorius furo;Opisthokonta;Metazoa;ENSMPUG00000015346;ENSMPUT00000015475;0;0;0;0;Confirmed;11105;50.14;18;93.3
BBS;BBS13;M3WGL7_FELCA;FELCA;Felis catus;Opisthokonta;Metazoa;ENSFCAG00000012261;ENSFCAT00000012264;0;0;0;0;Confirmed;12518;49.98;18;139.2
BBS;BBS13;A6QQN3_BOVIN;BOVIN;Bos taurus;Opisthokonta;Metazoa;ENSBTAG00000034963;ENSBTAT00000082610;1;1;0;0;Unconfirmed;15271;49.38;17;185.4
BBS;BBS13;F1RRP3_PIG;PIG;Sus scrofa;Opisthokonta;Metazoa;ENSSSCG00000017635;ENSSSCT00000019197;0;0;0;0;Confirmed;12424;53.28;19;86.2
BBS;BBS13;G1PSK0_MYOLU;MYOLU;Myotis lucifugus;Opisthokonta;Metazoa;ENSMLUG00000015528;ENSMLUT00000015536;1;0;1;0;Unconfirmed;11084;50.2;18;93.2
BBS;BBS13;F6RFR4_HORSE;HORSE;Equus caballus;Opisthokonta;Metazoa;ENSECAG00000021080;ENSECAT00000022835;0;0;0;0;Confirmed;36936;48.37;17;109.6
BBS;BBS13;G3SQS4_LOXAF;LOXAF;Loxodonta africana;Opisthokonta;Metazoa;ENSLAFG00000002589;ENSLAFT00000002590;0;0;0;0;Confirmed;11683;47.17;18;92.8
BBS;BBS13;F6YN29_MONDO;MONDO;Monodelphis domestica;Opisthokonta;Metazoa;ENSMODG00000014749;ENSMODT00000018771;1;0;0;1;Unconfirmed;21020;41.37;18;127.7
